Imported from s-asymmetric-typeE-17x21L130-sample00.h5 hdf Network
  4590.444275 5744.471436 4942.891113 box dimensions in microns
  30 30 15 number of tissue points in x,y,z directions
  1000.000000 outer bound distance (100. in test case)
  55.000000 max. segment length.  (5. in test case)
  3 nodsegm, max. allowed number of segments per node
  352 total number of segments
name	type	from	to	diam		flow		HD
4643 2560.000000 3551.887939 2217.590088
4644 1910.000000 2050.777466 3066.746582
4645 2040.000000 3626.943604 1793.011902
4646 1650.000000 1600.444275 3066.746582
4647 2625.000000 2013.249695 1368.433655
4648 1585.000000 1562.916504 2960.602051
4649 2170.000000 3251.666016 2323.734619
4650 2170.000000 3476.832764 2323.734619
4651 3470.000000 1900.666443 1368.433655
4652 2560.000000 1225.166611 1686.867310
4653 675.000000 3439.304688 1899.156433
4654 2235.000000 2013.249695 2960.602051
4655 1325.000000 1037.527767 1793.011902
4656 1585.000000 1337.749908 2642.168335
4657 1130.000000 2050.777466 2111.445557
4658 3275.000000 2613.693970 2111.445557
4659 740.000000 1975.721924 2217.590088
4660 805.000000 3589.416016 2642.168335
4661 3340.000000 1300.222137 1899.156433
4662 805.000000 2013.249695 2642.168335
4663 1910.000000 3176.610352 3066.746582
4664 1195.000000 2088.305176 2217.590088
4665 2885.000000 2013.249695 2960.602051
4666 805.000000 3289.193848 1793.011902
4667 3145.000000 2613.693970 1474.578217
4668 2820.000000 3101.554932 1262.289108
4669 545.000000 2238.416382 2960.602051
4670 1130.000000 1825.610840 1156.144554
4671 2495.000000 3364.249268 1050.000000
4672 2235.000000 3514.360352 1474.578217
4673 2430.000000 2576.166260 1686.867310
4674 2300.000000 3401.777100 1474.578217
4675 2950.000000 3026.499390 1368.433655
4676 675.000000 1112.583305 1050.000000
4677 3275.000000 2988.971558 2536.023804
4678 1000.000000 1300.222137 2217.590088
4679 3210.000000 2501.110596 1474.578217
4680 2625.000000 1637.971985 1899.156433
4681 2625.000000 1713.027588 1793.011902
4682 3405.000000 2838.860596 2111.445557
4683 2885.000000 1562.916504 2960.602051
4684 2820.000000 1450.333221 2960.602051
4685 2365.000000 1112.583305 2642.168335
4686 3340.000000 1375.277649 1156.144554
4687 3340.000000 1375.277649 2748.312866
4688 870.000000 3476.832764 2642.168335
4689 1910.000000 2726.277222 1156.144554
4690 610.000000 2350.999634 2960.602051
4691 3405.000000 2688.749512 2005.301025
4692 3405.000000 1487.860962 1156.144554
4693 1390.000000 2951.443848 1156.144554
4694 3015.000000 2988.971558 1262.289108
4695 2950.000000 2125.833008 2642.168335
4696 3405.000000 2913.916138 2642.168335
4697 2105.000000 3214.138184 2217.590088
4698 1455.000000 2088.305176 2536.023804
4699 675.000000 3514.360352 1156.144554
4700 805.000000 1337.749908 1686.867310
4701 1975.000000 3589.416016 2005.301025
4702 2300.000000 1000.000000 2642.168335
4703 1390.000000 1975.721924 2536.023804
4704 3340.000000 2876.388184 2536.023804
4705 610.000000 1675.499817 1368.433655
4706 1390.000000 1225.166611 1368.433655
4707 2170.000000 2951.443848 1793.011902
4708 2950.000000 1150.111069 1156.144554
4709 675.000000 1412.805420 1580.722778
4710 675.000000 1713.027588 1474.578217
4711 2365.000000 3514.360352 1156.144554
4712 2365.000000 3439.304688 1262.289108
4713 3470.000000 3401.777100 1156.144554
4714 2495.000000 2688.749512 1686.867310
4715 2495.000000 1863.138611 1899.156433
4716 2365.000000 1863.138611 1899.156433
4717 1000.000000 3026.499390 1368.433655
4718 3080.000000 1600.444275 3066.746582
4719 3145.000000 1487.860962 3066.746582
4720 610.000000 1225.166611 1686.867310
4721 870.000000 1225.166611 1686.867310
4722 2040.000000 2050.777466 1156.144554
4723 3470.000000 2426.055176 2536.023804
4724 3470.000000 1150.111069 1156.144554
4725 3405.000000 2313.471802 3172.891113
4726 2755.000000 3289.193848 3066.746582
4727 1325.000000 1637.971985 2217.590088
4728 1260.000000 2951.443848 3066.746582
4729 3015.000000 1262.694366 1156.144554
4730 1390.000000 2275.943970 3066.746582
4731 1390.000000 2350.999634 2960.602051
4732 2950.000000 2726.277222 2748.312866
4733 2820.000000 1675.499817 2642.168335
4734 3535.000000 3289.193848 1156.144554
4735 3405.000000 1487.860962 1793.011902
4736 3470.000000 2501.110596 2429.879272
4737 1390.000000 1150.111069 2429.879272
4738 3340.000000 2275.943970 3066.746582
4739 805.000000 1037.527767 2111.445557
4740 2430.000000 1600.444275 1156.144554
4741 2690.000000 1675.499817 2642.168335
4742 1975.000000 1863.138611 2217.590088
4743 1910.000000 1750.555298 2217.590088
4744 2885.000000 2163.360718 1474.578217
4745 3210.000000 2125.833008 2642.168335
4746 3080.000000 1075.055534 2217.590088
4747 3145.000000 2163.360718 2748.312866
4748 675.000000 2613.693970 2111.445557
4749 870.000000 3026.499390 1368.433655
4750 1390.000000 1150.111069 2111.445557
4751 1975.000000 1487.860962 1793.011902
4752 3145.000000 1037.527767 2111.445557
4753 1000.000000 3551.887939 2217.590088
4754 1000.000000 3626.943604 2111.445557
4755 675.000000 2838.860596 1156.144554
4756 1000.000000 3626.943604 1793.011902
4757 2885.000000 1562.916504 2323.734619
4758 740.000000 2726.277222 1793.011902
4759 3405.000000 2238.416382 2005.301025
4760 2365.000000 1037.527767 1156.144554
4761 3080.000000 3476.832764 1368.433655
4762 805.000000 1187.638824 1262.289108
4763 805.000000 2763.805054 1899.156433
4764 2950.000000 1600.444275 2429.879272
4765 675.000000 1788.083130 2960.602051
4766 3405.000000 3064.027100 1156.144554
4767 610.000000 2576.166260 2005.301025
4768 2950.000000 2275.943970 1793.011902
4769 1975.000000 3664.471436 2854.457397
4770 2690.000000 1825.610840 1474.578217
4771 1000.000000 1075.055534 2536.023804
4772 3080.000000 2951.443848 1793.011902
4773 1910.000000 3326.721436 2217.590088
4774 3145.000000 2988.971558 1899.156433
4775 2105.000000 3214.138184 1262.289108
4776 1455.000000 2388.527344 2111.445557
4777 1195.000000 1112.583305 2323.734619
4778 2690.000000 1750.555298 1580.722778
4779 935.000000 1112.583305 2642.168335
4780 3210.000000 1375.277649 3066.746582
4781 3275.000000 1187.638824 1899.156433
4782 2105.000000 1713.027588 1474.578217
4783 1130.000000 1525.388733 2217.590088
4784 1715.000000 2988.971558 2217.590088
4785 1845.000000 3664.471436 2854.457397
4786 2495.000000 2538.638428 1899.156433
4787 675.000000 2463.582886 1368.433655
4788 3015.000000 3064.027100 1156.144554
4789 935.000000 3589.416016 1686.867310
4790 1975.000000 3439.304688 2217.590088
4791 2690.000000 2801.332886 2642.168335
4792 675.000000 1637.971985 2536.023804
4793 3470.000000 3101.554932 1899.156433
4794 935.000000 3439.304688 2217.590088
4795 2625.000000 3664.471436 2217.590088
4796 2430.000000 2501.110596 1793.011902
4797 3470.000000 3176.610352 1793.011902
4798 1390.000000 2350.999634 2005.301025
4799 1520.000000 3401.777100 1793.011902
4800 1910.000000 3626.943604 1156.144554
4801 740.000000 1375.277649 1793.011902
4802 740.000000 1525.388733 2536.023804
4803 2820.000000 1825.610840 1474.578217
4804 1975.000000 2238.416382 1368.433655
4805 740.000000 1600.444275 1474.578217
4806 1650.000000 1825.610840 2111.445557
4807 805.000000 2913.916138 2642.168335
4808 1390.000000 2050.777466 1156.144554
4809 2105.000000 3439.304688 2217.590088
4810 1520.000000 2050.777466 1156.144554
4811 1455.000000 3439.304688 2217.590088
4812 1325.000000 2013.249695 2323.734619
4813 3275.000000 2163.360718 3066.746582
4814 2040.000000 1600.444275 1793.011902
4815 3210.000000 2651.221680 2536.023804
4816 610.000000 1225.166611 1368.433655
4817 3145.000000 2688.749512 2642.168335
4818 2105.000000 3364.249268 2323.734619
4819 1455.000000 3289.193848 1474.578217
4820 1325.000000 3364.249268 1050.000000
4821 870.000000 3026.499390 2323.734619
4822 1845.000000 2313.471802 2217.590088
4823 2105.000000 1187.638824 2536.023804
4824 935.000000 2013.249695 1686.867310
4825 2690.000000 2350.999634 1050.000000
4826 610.000000 3176.610352 1474.578217
4827 2170.000000 3476.832764 1368.433655
4828 1845.000000 1112.583305 2960.602051
4829 2885.000000 3589.416016 1368.433655
4830 1130.000000 1225.166611 2005.301025
4831 2820.000000 3251.666016 2642.168335
4832 2235.000000 3139.082764 1368.433655
4833 1520.000000 3326.721436 1899.156433
4834 2755.000000 2238.416382 1050.000000
4835 2365.000000 3514.360352 1474.578217
4836 1390.000000 2426.055176 2217.590088
4837 1520.000000 3326.721436 2217.590088
4838 870.000000 2651.221680 2854.457397
4839 1195.000000 1337.749908 2005.301025
4840 3470.000000 3176.610352 2429.879272
4841 2105.000000 1262.694366 1793.011902
4842 1130.000000 2726.277222 2111.445557
4843 3340.000000 1225.166611 2005.301025
4844 2365.000000 3289.193848 1474.578217
4845 610.000000 3026.499390 2960.602051
4846 740.000000 2576.166260 2323.734619
4847 1000.000000 2726.277222 1156.144554
4848 1585.000000 1037.527767 2111.445557
4849 2690.000000 3476.832764 2642.168335
4850 1845.000000 3364.249268 2323.734619
4851 870.000000 1975.721924 1580.722778
4852 1000.000000 2651.221680 1262.289108
4853 3080.000000 1000.000000 1368.433655
4854 1000.000000 3026.499390 2642.168335
4855 1000.000000 1975.721924 1262.289108
4856 2625.000000 1337.749908 2323.734619
4857 2495.000000 1337.749908 2323.734619
4858 1195.000000 2838.860596 2111.445557
4859 610.000000 1150.111069 3066.746582
4860 740.000000 1375.277649 2111.445557
4861 3015.000000 2763.805054 1899.156433
4862 3210.000000 1225.166611 2960.602051
4863 2495.000000 1337.749908 2960.602051
4864 3275.000000 1262.694366 3066.746582
4865 1000.000000 1150.111069 2748.312866
4866 870.000000 2501.110596 2111.445557
4867 1065.000000 1262.694366 2748.312866
4868 1065.000000 1187.638824 1899.156433
4869 1000.000000 3476.832764 1368.433655
4870 1585.000000 2388.527344 3066.746582
4871 1585.000000 3364.249268 1368.433655
4872 2820.000000 1975.721924 1580.722778
4873 1000.000000 2275.943970 2429.879272
4874 935.000000 2163.360718 2429.879272
4875 2105.000000 2238.416382 1368.433655
4876 2560.000000 1825.610840 1474.578217
4877 1455.000000 3364.249268 1368.433655
4878 2495.000000 1713.027588 1474.578217
4879 1260.000000 2125.833008 2323.734619
4880 3210.000000 2951.443848 1793.011902
4881 3340.000000 2951.443848 1474.578217
4882 1065.000000 3139.082764 2642.168335
4883 2040.000000 3476.832764 1368.433655
4884 805.000000 1713.027588 2748.312866
4885 870.000000 1750.555298 2854.457397
4886 1390.000000 2576.166260 2005.301025
4887 805.000000 1487.860962 1793.011902
4888 935.000000 1938.194092 1793.011902
4889 2820.000000 3176.610352 1793.011902
4890 3145.000000 2838.860596 1793.011902
4891 1390.000000 3251.666016 2005.301025
4892 740.000000 1075.055534 3172.891113
4893 2885.000000 3439.304688 2536.023804
4894 1650.000000 2501.110596 3066.746582
4895 2885.000000 3139.082764 1686.867310
4896 870.000000 3101.554932 1262.289108
4897 3275.000000 3439.304688 1580.722778
4898 1780.000000 1150.111069 2748.312866
4899 2105.000000 1863.138611 1262.289108
4900 2885.000000 3664.471436 2217.590088
4901 3015.000000 1337.749908 2323.734619
4902 870.000000 1450.333221 1050.000000
4903 1130.000000 2426.055176 1580.722778
4904 675.000000 1412.805420 2854.457397
4905 610.000000 1525.388733 2854.457397
4906 1325.000000 1713.027588 1156.144554
4907 2040.000000 1150.111069 2748.312866
4908 1325.000000 3439.304688 1899.156433
4909 1975.000000 1187.638824 2854.457397
4910 1910.000000 2651.221680 1262.289108
4911 2885.000000 3589.416016 2323.734619
4912 2365.000000 1562.916504 2960.602051
4913 1390.000000 1600.444275 2429.879272
4914 935.000000 3364.249268 2642.168335
4915 2430.000000 3551.887939 1262.289108
4916 1520.000000 1075.055534 2217.590088
4917 1390.000000 3326.721436 1899.156433
4918 1000.000000 3101.554932 1580.722778
4919 1910.000000 2426.055176 2217.590088
4920 2755.000000 1112.583305 2960.602051
4921 2690.000000 3626.943604 1156.144554
4922 675.000000 1562.916504 2642.168335
4923 1845.000000 2688.749512 1368.433655
4924 3145.000000 1112.583305 2323.734619
4925 1195.000000 1112.583305 2960.602051
4926 2755.000000 1487.860962 2748.312866
4927 2690.000000 1525.388733 2854.457397
4928 805.000000 2913.916138 2323.734619
4929 935.000000 3139.082764 1686.867310
4930 1000.000000 3176.610352 1793.011902
4931 870.000000 3626.943604 3066.746582
4932 2820.000000 1825.610840 2429.879272
4933 1130.000000 3026.499390 2005.301025
4934 2430.000000 1525.388733 2854.457397
4935 3340.000000 2200.888550 1262.289108
4936 1000.000000 3251.666016 2642.168335
4937 935.000000 1187.638824 2536.023804
4938 1000.000000 1300.222137 2536.023804
4939 1910.000000 3626.943604 3066.746582
4940 2365.000000 2913.916138 1368.433655
4941 1325.000000 1637.971985 2536.023804
4942 3340.000000 1450.333221 2323.734619
4943 675.000000 2013.249695 1686.867310
4944 1000.000000 3626.943604 3066.746582
4945 610.000000 2876.388184 3172.891113
4946 2690.000000 1300.222137 3172.891113
4947 3405.000000 2613.693970 2748.312866
4948 2560.000000 1300.222137 3172.891113
4949 2235.000000 2238.416382 1368.433655
4950 2560.000000 1750.555298 2217.590088
4951 545.000000 2688.749512 2960.602051
4952 2560.000000 1675.499817 2323.734619
4953 3405.000000 1412.805420 2217.590088
4954 935.000000 3439.304688 2536.023804
4955 3470.000000 1525.388733 2854.457397
4956 2755.000000 3589.416016 2323.734619
4957 1000.000000 1450.333221 2960.602051
4958 2235.000000 3064.027100 2111.445557
4959 2300.000000 2125.833008 1368.433655
4960 1975.000000 2388.527344 2111.445557
4961 1000.000000 3026.499390 2005.301025
4962 3535.000000 1713.027588 2748.312866
4963 3470.000000 1600.444275 2748.312866
4964 610.000000 2801.332886 2960.602051
4965 1065.000000 2538.638428 1580.722778
4966 2950.000000 2125.833008 1050.000000
4967 3275.000000 3589.416016 2642.168335
4968 1325.000000 1713.027588 3066.746582
4969 3405.000000 2613.693970 3066.746582
4970 1000.000000 3326.721436 2536.023804
4971 2495.000000 2238.416382 1368.433655
4972 1455.000000 3289.193848 2748.312866
4973 1390.000000 2651.221680 1262.289108
4974 2755.000000 1487.860962 3066.746582
4975 740.000000 2426.055176 1262.289108
4976 3405.000000 1262.694366 2429.879272
4977 1455.000000 2688.749512 1686.867310
4978 3340.000000 1300.222137 2536.023804
4979 1520.000000 3476.832764 2960.602051
4980 2430.000000 1150.111069 2429.879272
4981 805.000000 1037.527767 1156.144554
4982 3470.000000 2501.110596 3066.746582
4983 1910.000000 1975.721924 1580.722778
4984 2300.000000 1750.555298 3172.891113
4985 3340.000000 1375.277649 2429.879272
4986 1000.000000 2651.221680 1580.722778
4987 675.000000 1637.971985 2217.590088
4988 1000.000000 1150.111069 1474.578217
4989 1325.000000 3214.138184 2854.457397
4990 1065.000000 1187.638824 1580.722778
4991 1000.000000 2876.388184 1580.722778
4992 870.000000 1900.666443 1368.433655
4993 675.000000 2388.527344 1156.144554
4994 3275.000000 2463.582886 2960.602051
4995 1585.000000 2313.471802 1580.722778
4996 1650.000000 2275.943970 1474.578217
4997 740.000000 1450.333221 1686.867310
4998 3145.000000 1863.138611 1262.289108
4999 3210.000000 1825.610840 1156.144554
5000 870.000000 2876.388184 1580.722778
5001 935.000000 1037.527767 1156.144554
5002 3080.000000 3551.887939 2217.590088
5003 2755.000000 1562.916504 2960.602051
5004 675.000000 1863.138611 1580.722778
5005 1195.000000 1337.749908 2323.734619
5006 1780.000000 3476.832764 1368.433655
5007 1325.000000 2613.693970 1156.144554
5008 1455.000000 3214.138184 1262.289108
5009 1910.000000 2200.888550 2217.590088
5010 3145.000000 3289.193848 1793.011902
5011 3015.000000 1938.194092 1474.578217
5012 675.000000 2763.805054 1899.156433
5013 610.000000 2726.277222 1793.011902
5014 1000.000000 1375.277649 2429.879272
5015 1910.000000 2426.055176 2854.457397
5016 1260.000000 3176.610352 2748.312866
5017 2950.000000 2050.777466 1474.578217
5018 2950.000000 1900.666443 1686.867310
5019 805.000000 1788.083130 1368.433655
5020 3535.000000 1713.027588 1474.578217
5021 1390.000000 2576.166260 1686.867310
5022 1650.000000 2951.443848 1474.578217
5023 2040.000000 2275.943970 1793.011902
5024 2495.000000 1112.583305 1050.000000
5025 1975.000000 2838.860596 1474.578217
5026 610.000000 2951.443848 1793.011902
5027 2495.000000 3439.304688 1262.289108
5028 2885.000000 1938.194092 2748.312866
5029 1585.000000 3064.027100 1474.578217
5030 1130.000000 1450.333221 2005.301025
5031 2885.000000 2088.305176 1580.722778
5032 2105.000000 1938.194092 1156.144554
5033 1065.000000 1562.916504 2005.301025
5034 1390.000000 3176.610352 1156.144554
5035 675.000000 2388.527344 3066.746582
5036 675.000000 3364.249268 2642.168335
5037 1520.000000 1300.222137 2217.590088
5038 3405.000000 2463.582886 2960.602051
5039 2430.000000 2651.221680 1262.289108
5040 870.000000 2651.221680 1899.156433
5041 1130.000000 2275.943970 1474.578217
5042 610.000000 1600.444275 2111.445557
5043 2950.000000 1975.721924 1580.722778
5044 2040.000000 2801.332886 1368.433655
5045 1780.000000 2501.110596 1793.011902
5046 3145.000000 2313.471802 1899.156433
5047 2950.000000 1600.444275 1474.578217
5048 3405.000000 1112.583305 2005.301025
5049 1130.000000 1300.222137 2217.590088
5050 1065.000000 3064.027100 2111.445557
5051 3015.000000 2913.916138 1050.000000
5052 1130.000000 3026.499390 1368.433655
5053 3080.000000 3176.610352 1793.011902
5054 3080.000000 2350.999634 2642.168335
5055 2170.000000 2050.777466 1156.144554
5056 545.000000 2988.971558 1899.156433
5057 740.000000 1675.499817 2323.734619
5058 740.000000 1075.055534 2217.590088
5059 2365.000000 3214.138184 1580.722778
5060 2690.000000 1825.610840 1156.144554
5061 2755.000000 1788.083130 1050.000000
5062 2300.000000 3176.610352 1156.144554
5063 675.000000 1788.083130 1686.867310
5064 1650.000000 2651.221680 1580.722778
5065 675.000000 1037.527767 2111.445557
5066 1910.000000 2426.055176 1580.722778
5067 2950.000000 3026.499390 1050.000000
5068 1520.000000 2125.833008 2323.734619
5069 1650.000000 2426.055176 2217.590088
5070 610.000000 2200.888550 2217.590088
5071 545.000000 2088.305176 2217.590088
5072 675.000000 2238.416382 2323.734619
5073 1325.000000 1412.805420 2536.023804
5074 1195.000000 1187.638824 2854.457397
5075 1975.000000 3439.304688 3172.891113
5076 1780.000000 2050.777466 2111.445557
5077 2430.000000 3551.887939 1899.156433
5078 3340.000000 1150.111069 3066.746582
5079 2560.000000 2876.388184 2854.457397
5080 3275.000000 1112.583305 2960.602051
5081 2365.000000 2988.971558 1262.289108
5082 1195.000000 1262.694366 2748.312866
5083 3275.000000 2313.471802 2217.590088
5084 1520.000000 2876.388184 1899.156433
5085 1975.000000 1412.805420 1580.722778
5086 2170.000000 3026.499390 2960.602051
5087 1260.000000 3551.887939 2536.023804
5088 1260.000000 3476.832764 2323.734619
5089 3470.000000 1225.166611 2960.602051
5090 1325.000000 2688.749512 1050.000000
5091 1910.000000 1900.666443 1686.867310
5092 2365.000000 2238.416382 1368.433655
5093 740.000000 1225.166611 2642.168335
5094 1845.000000 2313.471802 1580.722778
5095 1325.000000 3514.360352 2429.879272
5096 1715.000000 1788.083130 1050.000000
5097 3145.000000 2538.638428 1899.156433
5098 3210.000000 3551.887939 1580.722778
5099 2105.000000 2913.916138 2960.602051
5100 2365.000000 3139.082764 2323.734619
5101 1910.000000 2350.999634 1686.867310
5102 3470.000000 3176.610352 1156.144554
5103 3470.000000 3401.777100 2111.445557
5104 3535.000000 3289.193848 2111.445557
5105 740.000000 1300.222137 2536.023804
5106 740.000000 1825.610840 1793.011902
5107 2430.000000 2801.332886 1368.433655
5108 805.000000 3439.304688 1580.722778
5109 2625.000000 3364.249268 1050.000000
5110 805.000000 1187.638824 2854.457397
5111 3470.000000 1450.333221 2960.602051
5112 1260.000000 1450.333221 2642.168335
5113 1650.000000 3626.943604 2748.312866
5114 2430.000000 2426.055176 2854.457397
5115 1715.000000 2013.249695 2005.301025
5116 870.000000 2275.943970 2429.879272
5117 805.000000 2238.416382 2323.734619
5118 870.000000 2200.888550 2536.023804
5119 3015.000000 3364.249268 1368.433655
5120 3015.000000 3439.304688 1262.289108
5121 805.000000 1562.916504 1050.000000
5122 935.000000 1487.860962 2111.445557
5123 1780.000000 1225.166611 2323.734619
5124 2235.000000 3289.193848 2111.445557
5125 2235.000000 3064.027100 1156.144554
5126 3080.000000 2050.777466 1156.144554
5127 1715.000000 3589.416016 2642.168335
5128 2170.000000 3326.721436 2217.590088
5129 870.000000 1675.499817 1686.867310
5130 1130.000000 3101.554932 2536.023804
5131 1260.000000 1075.055534 1580.722778
5132 1650.000000 2350.999634 2323.734619
5133 1195.000000 1112.583305 1686.867310
5134 2950.000000 1900.666443 1368.433655
5135 805.000000 3289.193848 3066.746582
5136 3275.000000 1262.694366 1793.011902
5137 935.000000 1938.194092 2111.445557
5138 1650.000000 1150.111069 2429.879272
5139 3210.000000 3476.832764 1368.433655
5140 1195.000000 2013.249695 2323.734619
5141 2495.000000 1037.527767 2111.445557
5142 545.000000 3139.082764 2005.301025
5143 1455.000000 3589.416016 2642.168335
5144 870.000000 1300.222137 1580.722778
5145 3340.000000 3476.832764 1368.433655
5146 2885.000000 2163.360718 2748.312866
5147 2820.000000 1975.721924 2854.457397
5148 3340.000000 2951.443848 2748.312866
5149 805.000000 2538.638428 1580.722778
5150 805.000000 2313.471802 1899.156433
5151 2430.000000 1525.388733 1899.156433
5152 2300.000000 1525.388733 1899.156433
5153 675.000000 3664.471436 2217.590088
5154 2755.000000 1037.527767 1793.011902
5155 1585.000000 2388.527344 2111.445557
5156 3210.000000 2050.777466 1474.578217
5157 2300.000000 2200.888550 1580.722778
5158 2365.000000 2088.305176 1580.722778
5159 2170.000000 1300.222137 1899.156433
5160 3145.000000 2163.360718 1474.578217
5161 675.000000 2538.638428 1580.722778
5162 2430.000000 1225.166611 2005.301025
5163 2365.000000 1112.583305 2005.301025
5164 3145.000000 3439.304688 2854.457397
5165 610.000000 3251.666016 2005.301025
5166 1260.000000 1150.111069 2429.879272
5167 2690.000000 1300.222137 2854.457397
5168 3405.000000 1412.805420 2854.457397
5169 1520.000000 2350.999634 2005.301025
5170 1065.000000 3214.138184 2854.457397
5171 2430.000000 2726.277222 1156.144554
5172 805.000000 1112.583305 1050.000000
5173 1130.000000 2576.166260 2323.734619
5174 870.000000 2275.943970 1793.011902
5175 2950.000000 3326.721436 1262.289108
5176 2625.000000 3514.360352 1156.144554
5177 2560.000000 2726.277222 2748.312866
5178 2885.000000 1487.860962 3066.746582
5179 2105.000000 1112.583305 2642.168335
5180 2755.000000 3664.471436 2536.023804
5181 2755.000000 2313.471802 2854.457397
5182 1325.000000 1262.694366 2429.879272
5183 3470.000000 3176.610352 2111.445557
5184 3535.000000 3064.027100 2111.445557
5185 3340.000000 3176.610352 2111.445557
5186 870.000000 2876.388184 2536.023804
5187 1910.000000 1450.333221 2323.734619
5188 3210.000000 1600.444275 2429.879272
5189 3015.000000 3289.193848 1156.144554
5190 2365.000000 1112.583305 1050.000000
5191 675.000000 3289.193848 3066.746582
5192 1845.000000 1412.805420 2217.590088
5193 1585.000000 2988.971558 1899.156433
5194 2105.000000 1637.971985 3172.891113
5195 2625.000000 2838.860596 2748.312866
5196 3470.000000 2125.833008 1368.433655
5197 1780.000000 1150.111069 2429.879272
5198 3145.000000 1562.916504 1050.000000
5199 610.000000 1300.222137 2536.023804
5200 2430.000000 3551.887939 3172.891113
5201 2495.000000 3439.304688 3172.891113
5202 1585.000000 1112.583305 2642.168335
5203 1910.000000 1750.555298 1262.289108
5204 1260.000000 1975.721924 2217.590088
5205 3080.000000 2501.110596 1793.011902
5206 740.000000 1000.000000 1686.867310
5207 1715.000000 1112.583305 2642.168335
5208 1845.000000 1037.527767 2748.312866
5209 3405.000000 2163.360718 1474.578217
5210 1130.000000 1225.166611 2642.168335
5211 2365.000000 2088.305176 3172.891113
5212 1845.000000 1112.583305 2642.168335
5213 935.000000 2013.249695 2005.301025
5214 1195.000000 3139.082764 2960.602051
5215 1650.000000 3626.943604 3066.746582
5216 1195.000000 1187.638824 2536.023804
5217 870.000000 1000.000000 1686.867310
5218 1585.000000 2763.805054 1262.289108
5219 3015.000000 1562.916504 1368.433655
5220 3015.000000 1562.916504 1050.000000
5221 2950.000000 1675.499817 1368.433655
5222 1195.000000 3214.138184 2854.457397
5223 1390.000000 2876.388184 1899.156433
5224 1130.000000 1000.000000 2960.602051
5225 935.000000 1337.749908 1686.867310
5226 1325.000000 2463.582886 2005.301025
5227 1065.000000 1037.527767 3066.746582
5228 1325.000000 2388.527344 2111.445557
5229 805.000000 2238.416382 2960.602051
5230 3015.000000 1938.194092 1793.011902
5231 740.000000 2350.999634 2960.602051
5232 935.000000 2313.471802 1262.289108
5233 805.000000 2013.249695 1686.867310
5234 935.000000 2238.416382 1368.433655
5235 1130.000000 2876.388184 3172.891113
5236 3405.000000 2238.416382 2960.602051
5237 740.000000 3401.777100 3066.746582
5238 2950.000000 1825.610840 1793.011902
5239 1780.000000 3626.943604 3066.746582
5240 2820.000000 1450.333221 1368.433655
5241 740.000000 3476.832764 1686.867310
5242 2235.000000 2463.582886 1686.867310
5243 3210.000000 2350.999634 2323.734619
5244 1195.000000 1262.694366 1156.144554
5245 2690.000000 1300.222137 2536.023804
5246 2625.000000 3589.416016 1050.000000
5247 610.000000 2200.888550 1580.722778
5248 805.000000 2088.305176 2536.023804
5249 1065.000000 1112.583305 1050.000000
5250 545.000000 1337.749908 2642.168335
5251 870.000000 1825.610840 1793.011902
5252 2170.000000 2050.777466 1793.011902
5253 1065.000000 2988.971558 1262.289108
5254 1065.000000 3589.416016 1686.867310
5255 1780.000000 3251.666016 2323.734619
5256 1715.000000 3214.138184 2217.590088
5257 1325.000000 1863.138611 2217.590088
5258 2495.000000 3139.082764 2005.301025
5259 1260.000000 3176.610352 3066.746582
5260 1975.000000 1487.860962 2111.445557
5261 3210.000000 1525.388733 2217.590088
5262 2235.000000 3589.416016 1686.867310
5263 1195.000000 1112.583305 1050.000000
5264 1325.000000 2313.471802 2854.457397
5265 1390.000000 2275.943970 2748.312866
5266 2170.000000 3626.943604 1793.011902
5267 1910.000000 1450.333221 2005.301025
5268 2105.000000 3064.027100 1474.578217
5269 2950.000000 3251.666016 1368.433655
5270 2040.000000 2951.443848 1156.144554
5271 870.000000 1525.388733 2217.590088
5272 2495.000000 2988.971558 1580.722778
5273 3340.000000 2501.110596 2111.445557
5274 610.000000 3401.777100 2111.445557
5275 1390.000000 2275.943970 2429.879272
5276 935.000000 1262.694366 1474.578217
5277 2300.000000 1975.721924 1899.156433
5278 1325.000000 1262.694366 1156.144554
5279 2235.000000 2013.249695 2005.301025
5280 1715.000000 3289.193848 3066.746582
5281 1650.000000 3401.777100 3066.746582
5282 3210.000000 2651.221680 2854.457397
5283 3340.000000 2651.221680 3172.891113
5284 1195.000000 3064.027100 3066.746582
5285 1260.000000 3251.666016 2960.602051
5286 3470.000000 1750.555298 2217.590088
5287 610.000000 2876.388184 1262.289108
5288 935.000000 1262.694366 1793.011902
5289 3015.000000 2538.638428 2536.023804
5290 3210.000000 2275.943970 1156.144554
5291 1585.000000 2913.916138 2960.602051
5292 3015.000000 3139.082764 1368.433655
5293 2300.000000 2576.166260 1368.433655
5294 740.000000 2275.943970 1793.011902
5295 2365.000000 2688.749512 1368.433655
5296 1195.000000 2688.749512 1050.000000
5297 2820.000000 3176.610352 1156.144554
5298 1455.000000 1262.694366 1474.578217
5299 2170.000000 3176.610352 1474.578217
5300 1260.000000 2876.388184 1899.156433
5301 2885.000000 1337.749908 2960.602051
5302 3080.000000 1825.610840 2429.879272
5303 3145.000000 1863.138611 2536.023804
5304 2105.000000 1487.860962 1474.578217
5305 3405.000000 2613.693970 2111.445557
5306 2430.000000 3026.499390 2005.301025
